Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI
2015-01-01,Chennai,77.39441693196558,149.38873924268503,16.3,15.39,22.68,4.59,1.17,9.2,11.35,0.17,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-02,Chennai,77.39441693196558,149.38873924268503,16.49,13.42,23.09,7.83,1.23,8.61,9.16,0.13,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-03,Chennai,77.39441693196558,149.38873924268503,9.72,19.56,9.99,4.63,0.77,20.56,13.45,0.03,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-04,Chennai,77.39441693196558,149.38873924268503,9.6,16.2,11.71,5.23,1.0,20.56,10.33,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-05,Chennai,77.39441693196558,149.38873924268503,9.16,16.3,12.94,5.5,0.9,16.6,9.36,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-06,Chennai,77.39441693196558,149.38873924268503,30.58,35.6,13.42,5.46,0.91,20.56,12.61,0.57,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-07,Chennai,77.39441693196558,149.38873924268503,36.879022675086105,46.38,13.32,4.9,1.22,20.56,13.94,0.2,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-08,Chennai,77.39441693196558,149.38873924268503,26.74,37.79,10.98,3.71,1.15,20.56,38.29,0.97,3.54,1.1976322173702088,170.08895741904874
2015-01-09,Chennai,77.39441693196558,149.38873924268503,36.879022675086105,42.65,10.52,5.81,1.31,20.56,27.34,3.1,14.68,1.1976322173702088,170.08895741904874
2015-01-10,Chennai,77.39441693196558,149.38873924268503,10.2,19.17,11.15,3.96,0.98,17.36,27.19,0.04,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-11,Chennai,77.39441693196558,149.38873924268503,36.879022675086105,49.87,14.65,3.77,0.8,20.56,19.04,0.39,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-12,Chennai,77.39441693196558,149.38873924268503,23.78,30.31,15.71,4.16,1.07,20.56,18.32,0.1,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-13,Chennai,77.39441693196558,149.38873924268503,36.879022675086105,64.35,12.73,6.06,0.97,16.44,17.25,0.78,0.96,1.1976322173702088,170.08895741904874
2015-01-14,Chennai,77.39441693196558,149.38873924268503,29.88,38.23,15.74,8.79,1.22,20.32,23.68,2.67,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-15,Chennai,77.39441693196558,149.38873924268503,18.58,23.87,12.97,4.53,1.01,20.56,14.1,0.24,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-16,Chennai,77.39441693196558,149.38873924268503,12.29,18.39,12.51,4.03,1.17,13.18,13.22,0.14,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-17,Chennai,77.39441693196558,149.38873924268503,9.57,17.4,12.93,3.77,1.7,10.44,26.34,0.03,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-18,Chennai,77.39441693196558,149.38873924268503,24.48,30.7,9.26,3.63,1.12,11.33,29.08,0.09,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-19,Chennai,77.39441693196558,149.38873924268503,36.879022675086105,41.8,9.43,3.82,2.35,9.72,27.45,0.31,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-20,Chennai,77.39441693196558,149.38873924268503,21.82,27.9,11.76,20.14,1.99,8.52,32.32,0.06,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-21,Chennai,77.39441693196558,149.38873924268503,36.879022675086105,59.26,8.54,3.85,1.79,9.28,18.84,5.7650000000000015,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-22,Chennai,77.39441693196558,149.38873924268503,36.879022675086105,46.77,8.85,4.6,1.43,7.64,24.98,5.7650000000000015,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-23,Chennai,77.39441693196558,149.38873924268503,34.64,37.55,10.49,4.01,2.805,10.57,42.33,5.7650000000000015,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-24,Chennai,77.39441693196558,149.38873924268503,12.39,9.89,14.62,4.36,0.84,7.39,37.17,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-25,Chennai,77.39441693196558,149.38873924268503,34.39,10.14,14.56,3.98,0.85,7.16,17.11,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-26,Chennai,77.39441693196558,149.38873924268503,30.07,10.44,14.43,3.53,2.07,7.38,20.18,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-27,Chennai,77.39441693196558,149.38873924268503,8.83,12.63,13.41,4.28,1.16,7.14,27.02,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-28,Chennai,77.39441693196558,149.38873924268503,10.41,16.83,14.9,3.69,2.805,8.06,36.68,2.120332582340951,8.98,1.1976322173702088,170.08895741904874
2015-01-29,Chennai,77.39441693196558,149.38873924268503,36.879022675086105,41.79,13.2,3.95,0.84,8.46,26.29,2.120332582340951,2.86,1.1976322173702088,170.08895741904874
2015-01-30,Chennai,77.39441693196558,149.38873924268503,21.66,23.84,15.56,5.54,0.82,9.46,21.75,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-01-31,Chennai,77.39441693196558,149.38873924268503,36.879022675086105,46.59,14.26,4.37,0.94,7.88,38.57,2.120332582340951,7.18,1.1976322173702088,170.08895741904874
2015-02-01,Chennai,77.39441693196558,149.38873924268503,21.43,26.05,12.53,4.2,0.71,7.76,42.61,2.120332582340951,11.39,1.1976322173702088,170.08895741904874
2015-02-02,Chennai,77.39441693196558,149.38873924268503,10.61,15.82,20.87,3.63,1.59,10.58,38.8,2.120332582340951,13.02,1.1976322173702088,170.08895741904874
2015-02-03,Chennai,77.39441693196558,149.38873924268503,9.09,14.89,17.92,5.12,0.98,6.83,29.08,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-02-04,Chennai,77.39441693196558,149.38873924268503,9.22,14.0,16.97,27.6,0.85,4.89,36.62,2.120332582340951,11.48,1.1976322173702088,170.08895741904874
2015-02-05,Chennai,77.39441693196558,149.38873924268503,15.68,19.17,16.44,57.94893371757925,0.95,7.48,29.93,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-02-06,Chennai,77.39441693196558,149.38873924268503,11.9,16.7,17.47,57.94893371757925,0.76,7.36,37.13,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-02-07,Chennai,77.39441693196558,149.38873924268503,8.78,13.46,16.99,25.85,0.89,6.42,33.12,2.120332582340951,0.38,1.1976322173702088,170.08895741904874
2015-02-08,Chennai,77.39441693196558,149.38873924268503,8.35,12.98,17.84,46.65,1.16,6.21,33.17,2.120332582340951,10.02,1.1976322173702088,170.08895741904874
2015-02-09,Chennai,77.39441693196558,149.38873924268503,8.43,13.43,19.17,37.42,1.1,6.27,31.08,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-02-10,Chennai,77.39441693196558,149.38873924268503,8.99,13.2,16.15,57.94893371757925,1.0,6.64,40.77,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-02-11,Chennai,77.39441693196558,149.38873924268503,11.62,14.8,17.39,50.48,1.0,6.87,40.57,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-02-12,Chennai,77.39441693196558,149.38873924268503,10.77,14.27,16.47,47.94,0.97,6.79,47.85,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-02-13,Chennai,77.39441693196558,149.38873924268503,11.4,14.16,14.83,56.36,1.19,7.21,36.94,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-02-14,Chennai,77.39441693196558,149.38873924268503,9.83,12.97,15.28,56.06,1.43,7.84,31.32,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-02-15,Chennai,77.39441693196558,149.38873924268503,9.97,13.02,16.57,57.94893371757925,0.99,7.58,26.41,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-02-16,Chennai,77.39441693196558,149.38873924268503,9.55,12.63,15.2,57.94893371757925,0.98,7.38,30.87,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-02-17,Chennai,77.39441693196558,149.38873924268503,11.76,14.43,11.95,57.94893371757925,2.805,8.35,33.53,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-02-18,Chennai,77.39441693196558,149.38873924268503,12.57,15.78,10.13,57.94893371757925,2.805,9.15,33.83,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-02-19,Chennai,77.39441693196558,149.38873924268503,12.62,15.2,10.55,57.94893371757925,2.805,9.42,19.3,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-02-20,Chennai,77.39441693196558,149.38873924268503,12.1,13.43,13.11,57.94893371757925,2.805,11.51,30.22,2.120332582340951,1.64,1.1976322173702088,170.08895741904874
2015-02-21,Chennai,77.39441693196558,149.38873924268503,9.33,11.56,14.85,57.94893371757925,0.85,7.04,24.91,2.120332582340951,3.31,1.1976322173702088,170.08895741904874
2015-02-22,Chennai,77.39441693196558,149.38873924268503,8.72,11.4,12.7,57.94893371757925,0.9,6.31,30.54,2.120332582340951,8.04,1.1976322173702088,170.08895741904874
2015-02-23,Chennai,77.39441693196558,149.38873924268503,13.54,15.81,13.57,57.94893371757925,0.9,6.13,25.03,2.120332582340951,3.24,1.1976322173702088,170.08895741904874
2015-02-24,Chennai,77.39441693196558,149.38873924268503,14.05,14.44,14.09,57.94893371757925,0.9,7.34,29.33,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-02-25,Chennai,77.39441693196558,149.38873924268503,10.83,11.57,16.94,57.94893371757925,1.41,8.67,30.18,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-02-26,Chennai,77.39441693196558,149.38873924268503,7.97,13.22,15.59,36.9735734870317,2.805,6.31,29.46,2.120332582340951,4.29,1.1976322173702088,170.08895741904874
2015-02-27,Chennai,77.39441693196558,149.38873924268503,10.16,11.24,12.99,57.94893371757925,0.97,7.77,40.47,2.120332582340951,6.49,1.1976322173702088,170.08895741904874
2015-02-28,Chennai,77.39441693196558,149.38873924268503,8.73,11.7,11.08,29.87,1.15,6.09,25.91,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-03-01,Chennai,77.39441693196558,149.38873924268503,8.16,11.38,11.91,14.42,1.15,5.8,52.44,2.120332582340951,5.74,1.1976322173702088,170.08895741904874
2015-03-02,Chennai,77.39441693196558,149.38873924268503,8.66,10.95,12.26,14.83,2.805,5.29,72.40625,5.7650000000000015,5.74,1.1976322173702088,170.08895741904874
2015-03-03,Chennai,77.39441693196558,149.38873924268503,10.02,12.29,11.48,57.94893371757925,2.805,8.15,47.22,5.7650000000000015,6.04,1.1976322173702088,170.08895741904874
2015-03-04,Chennai,77.39441693196558,149.38873924268503,9.25,11.37,11.41,57.94893371757925,2.805,6.77,41.26,5.7650000000000015,6.02,1.1976322173702088,170.08895741904874
2015-03-05,Chennai,77.39441693196558,149.38873924268503,10.67,14.04,8.45,40.55,2.805,7.59,63.26,5.7650000000000015,7.34,1.1976322173702088,170.08895741904874
2015-03-06,Chennai,77.39441693196558,149.38873924268503,11.44,16.34,8.46,57.94893371757925,2.805,10.07,72.40625,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-03-07,Chennai,77.39441693196558,149.38873924268503,11.05,18.61,11.19,10.8,2.805,8.04,72.40625,5.7650000000000015,7.402405953357552,1.1976322173702088,170.08895741904874
2015-03-08,Chennai,77.39441693196558,149.38873924268503,10.26,18.9,10.12,10.89,2.805,5.5,64.65,5.7650000000000015,7.402405953357552,1.1976322173702088,170.08895741904874
2015-03-09,Chennai,77.39441693196558,149.38873924268503,10.03,18.29,12.99,11.03,2.805,5.29,72.40625,5.7650000000000015,2.16,1.1976322173702088,170.08895741904874
2015-03-10,Chennai,77.39441693196558,149.38873924268503,10.07,22.44,16.57,11.42,2.805,4.61,34.6,5.7650000000000015,10.29,1.1976322173702088,170.08895741904874
2015-03-11,Chennai,77.39441693196558,149.38873924268503,10.4,21.64,19.98,11.56,1.13,5.03,35.85,2.62,9.78,1.1976322173702088,170.08895741904874
2015-03-12,Chennai,77.39441693196558,149.38873924268503,11.46,16.02,14.87,10.86,1.11,5.22,57.14,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-03-13,Chennai,77.39441693196558,149.38873924268503,11.18,16.2,13.81,13.77,2.8,8.43,52.68,2.120332582340951,6.61,1.1976322173702088,170.08895741904874
2015-03-14,Chennai,77.39441693196558,149.38873924268503,9.82,16.41,14.35,10.89,1.12,7.79,51.23,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-03-15,Chennai,77.39441693196558,149.38873924268503,30.73,35.78,13.25,11.15,1.07,5.58,47.28,2.120332582340951,10.65,1.1976322173702088,170.08895741904874
2015-03-16,Chennai,77.39441693196558,149.38873924268503,17.08,24.87,14.08,11.16,1.09,5.63,52.19,2.120332582340951,8.19,1.1976322173702088,170.08895741904874
2015-03-17,Chennai,77.39441693196558,149.38873924268503,35.48,48.6,17.67,10.54,1.07,10.75,72.40625,2.120332582340951,10.29,1.1976322173702088,170.08895741904874
2015-03-18,Chennai,77.39441693196558,149.38873924268503,36.879022675086105,54.96,14.34,9.96,1.25,10.87,34.43,2.120332582340951,10.24,1.1976322173702088,170.08895741904874
2015-03-19,Chennai,77.39441693196558,149.38873924268503,14.24,22.4,16.37,9.99,1.02,12.45,48.82,2.120332582340951,9.96,1.1976322173702088,170.08895741904874
2015-03-20,Chennai,77.39441693196558,149.38873924268503,14.93,22.22,13.62,10.04,1.05,10.7,35.5,2.120332582340951,7.79,1.1976322173702088,170.08895741904874
2015-03-21,Chennai,77.39441693196558,149.38873924268503,24.83,36.81,15.25,11.76,0.81,13.96,54.8,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-03-22,Chennai,77.39441693196558,149.38873924268503,14.05,22.96,12.06,9.56,2.24,8.66,49.91,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-03-23,Chennai,145.91625,149.38873924268503,26.85,30.32,14.48,11.76,1.38,8.86,30.17,2.120332582340951,8.72,1.1976322173702088,170.08895741904874
2015-03-24,Chennai,145.91625,149.38873924268503,31.23,74.76499999999999,12.77,9.68,0.93,14.04,38.67,2.120332582340951,8.39,1.1976322173702088,333.0
2015-03-25,Chennai,145.91625,149.38873924268503,26.97,74.76499999999999,14.71,13.31,1.32,10.16,39.17,2.120332582340951,7.5,1.1976322173702088,170.08895741904874
2015-03-26,Chennai,140.21,149.38873924268503,16.83,31.79,25.73,10.91,1.41,11.94,44.52,2.120332582340951,8.02,1.1976322173702088,318.0
2015-03-27,Chennai,145.91625,149.38873924268503,36.879022675086105,50.12,20.48,11.51,1.27,20.56,27.64,2.120332582340951,8.35,1.1976322173702088,352.5
2015-03-28,Chennai,88.65,149.38873924268503,22.83,38.75,20.64,10.97,2.21,11.76,27.68,2.120332582340951,7.402405953357552,1.1976322173702088,352.5
2015-03-29,Chennai,81.34,149.38873924268503,31.78,48.15,19.74,10.35,1.34,5.59,27.69,2.120332582340951,7.402405953357552,1.1976322173702088,170.08895741904874
2015-03-30,Chennai,144.46,149.38873924268503,12.8,25.53,16.36,10.41,1.24,8.05,27.57,2.120332582340951,5.87,1.1976322173702088,170.08895741904874
2015-03-31,Chennai,51.69,149.38873924268503,36.879022675086105,46.48,16.09,11.41,1.23,6.53,27.62,2.120332582340951,6.94,1.1976322173702088,312.0
2015-04-01,Chennai,103.75,149.38873924268503,36.879022675086105,36.98,14.4,10.04,1.33,4.65,27.54,2.120332582340951,7.37,1.1976322173702088,289.0
2015-04-02,Chennai,106.27,149.38873924268503,33.67,38.34,14.8,11.53,1.08,6.22,27.65,2.120332582340951,4.72,1.1976322173702088,206.0
2015-04-03,Chennai,42.82,149.38873924268503,23.17,35.32,16.86,10.17,1.21,6.23,27.6,2.120332582340951,7.402405953357552,1.1976322173702088,248.0
2015-04-04,Chennai,145.91625,149.38873924268503,20.88,26.89,17.5,10.1,1.23,4.74,27.57,2.120332582340951,3.73,1.1976322173702088,170.08895741904874
2015-04-05,Chennai,85.86,149.38873924268503,17.2,26.79,17.04,12.33,1.14,3.96,27.58,2.120332582340951,4.48,1.1976322173702088,302.0
2015-04-06,Chennai,83.19,149.38873924268503,9.46,16.84,15.85,12.35,2.805,5.63,23.22,0.14,5.12,1.1976322173702088,193.0
2015-04-07,Chennai,48.35,149.38873924268503,13.12,18.16,15.86,10.95,2.805,5.73,13.38,0.11,7.402405953357552,1.1976322173702088,151.0
2015-04-08,Chennai,73.66,149.38873924268503,8.54,17.07,17.64,10.83,1.1,3.76,24.4,2.120332582340951,7.402405953357552,1.1976322173702088,137.0
2015-04-09,Chennai,66.72,149.38873924268503,12.08,16.79,15.37,12.76,2.805,4.31,22.29,5.7650000000000015,7.39,1.1976322173702088,208.0
2015-04-10,Chennai,80.79,149.38873924268503,12.98,16.3,17.21,10.7,2.805,5.7,19.22,2.120332582340951,7.402405953357552,1.1976322173702088,172.0
2015-04-11,Chennai,75.59,149.38873924268503,8.57,16.81,18.36,11.54,1.57,5.16,27.01,2.120332582340951,7.402405953357552,1.1976322173702088,149.0
2015-04-12,Chennai,75.82,149.38873924268503,7.44,17.27,15.86,11.58,1.13,3.58,27.57,2.120332582340951,7.402405953357552,1.1976322173702088,157.0
2015-04-13,Chennai,80.23,149.38873924268503,12.33,20.43,13.51,9.86,2.805,5.58,23.1,4.39,7.402405953357552,1.1976322173702088,242.0
2015-04-14,Chennai,87.48,149.38873924268503,7.97,18.6,17.24,10.79,1.02,6.25,27.62,2.120332582340951,7.402405953357552,1.1976322173702088,205.0
2015-04-15,Chennai,72.65,149.38873924268503,9.4,18.34,13.71,9.6,2.805,4.7,28.02,2.120332582340951,7.402405953357552,1.1976322173702088,245.0
2015-04-16,Chennai,90.72,149.38873924268503,12.93,19.6,13.63,9.91,2.805,1.75,24.24,5.39,7.402405953357552,1.1976322173702088,244.0
2015-04-17,Chennai,73.28,149.38873924268503,10.34,22.18,20.41,9.81,1.02,4.53,27.79,2.120332582340951,3.52,1.1976322173702088,152.0
2015-04-18,Chennai,73.33,149.38873924268503,10.84,22.69,19.72,10.07,0.98,3.82,27.81,2.120332582340951,7.402405953357552,1.1976322173702088,152.0
2015-04-19,Chennai,71.17,149.38873924268503,18.3,29.45,18.05,10.46,0.92,4.36,27.86,2.120332582340951,5.42,1.1976322173702088,148.0
2015-04-20,Chennai,78.58,149.38873924268503,36.879022675086105,69.16,19.01,10.33,1.06,5.99,27.82,2.120332582340951,7.402405953357552,1.1976322173702088,149.0
2015-04-21,Chennai,74.55,149.38873924268503,24.69,37.66,18.13,9.97,1.13,5.08,27.79,2.120332582340951,7.402405953357552,1.1976322173702088,158.0
2015-04-22,Chennai,73.8,149.38873924268503,10.66,25.18,18.57,10.47,0.92,6.3,27.76,2.120332582340951,7.402405953357552,1.1976322173702088,145.0
2015-04-23,Chennai,69.28,149.38873924268503,27.38,41.89,18.28,13.36,2.44,4.14,27.59,2.120332582340951,8.51,1.1976322173702088,142.0
2015-04-24,Chennai,70.45,149.38873924268503,27.72,39.33,14.56,12.32,2.805,5.1,27.91,5.7650000000000015,9.63,1.1976322173702088,180.0
2015-04-25,Chennai,60.15,149.38873924268503,32.58,35.63,10.76,11.38,2.805,8.42,37.998158260064784,5.7650000000000015,7.402405953357552,1.1976322173702088,130.0
2015-04-26,Chennai,57.57,149.38873924268503,35.23,36.72,6.91,10.85,2.805,1.23,37.998158260064784,5.7650000000000015,7.402405953357552,1.1976322173702088,102.0
2015-04-27,Chennai,67.8,149.38873924268503,21.79,26.61,8.07,15.0,2.805,0.91,37.998158260064784,5.7650000000000015,7.402405953357552,1.1976322173702088,113.0
2015-04-28,Chennai,70.85,149.38873924268503,36.879022675086105,45.19,7.91,13.97,2.805,20.56,37.998158260064784,5.7650000000000015,7.402405953357552,1.1976322173702088,136.0
2015-04-29,Chennai,63.16,149.38873924268503,36.879022675086105,49.3,9.38,14.0,2.805,9.32,37.998158260064784,5.7650000000000015,7.402405953357552,1.1976322173702088,130.0
2015-04-30,Chennai,55.47,149.38873924268503,36.879022675086105,58.18,10.16,18.24,2.805,6.67,37.998158260064784,5.7650000000000015,0.53,1.1976322173702088,115.0
2015-05-01,Chennai,51.62,149.38873924268503,16.04,19.39,8.77,16.77,2.805,3.44,37.998158260064784,2.91,0.1,1.1976322173702088,108.0
2015-05-02,Chennai,85.26,149.38873924268503,28.87,37.2,9.61,20.97,2.805,2.69,37.998158260064784,0.15,7.402405953357552,1.1976322173702088,139.0
2015-05-03,Chennai,44.26,149.38873924268503,24.54,34.41,20.42,16.24,2.805,4.29,11.32,0.62,7.402405953357552,1.1976322173702088,140.0
2015-05-04,Chennai,28.97,149.38873924268503,14.67,16.92,7.19,16.06,2.805,5.86,11.91,0.57,0.46,1.1976322173702088,100.0
2015-05-05,Chennai,35.16,149.38873924268503,20.39,22.34,10.33,14.54,2.805,6.65,17.11,2.45,1.24,1.1976322173702088,107.0
2015-05-06,Chennai,44.1,149.38873924268503,11.98,16.92,12.74,14.63,2.805,11.24,19.53,3.44,3.87,1.1976322173702088,124.0
2015-05-07,Chennai,57.31,149.38873924268503,7.24,20.94,21.64,18.01,1.72,9.54,23.77,2.94,17.696014883393882,1.1976322173702088,130.0
2015-05-08,Chennai,54.28,149.38873924268503,18.46,24.85,17.05,23.82,2.805,18.14,31.3,0.85,7.402405953357552,1.1976322173702088,201.0
2015-05-09,Chennai,60.64,149.38873924268503,15.09,25.94,17.23,32.5,2.805,16.28,28.72,1.52,1.45,1.1976322173702088,126.0
2015-05-10,Chennai,53.69,149.38873924268503,22.35,29.04,37.17,19.91,2.05,9.01,20.45,0.13,7.402405953357552,1.1976322173702088,153.0
2015-05-11,Chennai,49.2,149.38873924268503,19.46,33.32,31.25,17.07,2.73,20.56,21.28,4.32,17.696014883393882,1.1976322173702088,176.0
2015-05-12,Chennai,82.63,149.38873924268503,29.3,43.83,43.94,18.78,1.8,17.42,22.25,5.7650000000000015,5.09,1.1976322173702088,146.0
2015-05-13,Chennai,100.77,149.38873924268503,9.42,22.81,21.94,17.5,1.95,10.63,23.81,5.7650000000000015,6.9,1.1976322173702088,208.0
2015-05-14,Chennai,120.24,149.38873924268503,15.04,23.93,24.47,27.53,2.47,10.36,24.4,0.01,5.36,1.1976322173702088,285.0
2015-05-15,Chennai,70.64,149.38873924268503,6.67,20.05,18.36,53.13,1.6,10.03,25.08,2.120332582340951,5.47,1.1976322173702088,178.0
2015-05-16,Chennai,91.69,149.38873924268503,6.21,19.7,18.4,56.05,2.47,10.54,24.75,2.120332582340951,5.01,1.1976322173702088,209.0
2015-05-17,Chennai,79.98,149.38873924268503,6.78,19.21,18.38,50.22,2.805,9.98,25.84,2.120332582340951,3.66,1.1976322173702088,201.0
2015-05-18,Chennai,87.7,149.38873924268503,6.53,19.56,18.2,57.94893371757925,2.46,11.85,26.06,2.120332582340951,2.62,1.1976322173702088,196.0
2015-05-19,Chennai,83.47,149.38873924268503,36.879022675086105,49.11,35.47,55.27,2.805,15.11,26.21,2.120332582340951,2.09,1.1976322173702088,156.0
2015-05-20,Chennai,97.96,149.38873924268503,5.9,16.44,18.92,52.02,2.805,16.19,24.28,2.120332582340951,2.03,1.1976322173702088,135.0
2015-05-21,Chennai,97.74,149.38873924268503,6.16,16.72,18.82,53.87,2.56,14.97,39.53,2.120332582340951,2.85,1.1976322173702088,197.0
2015-05-22,Chennai,85.55,149.38873924268503,5.93,16.47,18.43,51.63,2.805,13.12,40.22,2.88,2.76,1.1976322173702088,200.0
2015-05-23,Chennai,90.87,149.38873924268503,7.67,17.24,19.78,55.21,2.23,10.51,40.41,3.21,4.2,1.1976322173702088,166.0
2015-05-24,Chennai,78.25,149.38873924268503,6.55,17.43,17.31,54.03,1.91,18.74,26.44,2.120332582340951,2.26,1.1976322173702088,148.0
2015-05-25,Chennai,125.51,149.38873924268503,9.66,17.14,20.45,57.94893371757925,2.7,11.06,40.59,2.120332582340951,2.2,1.1976322173702088,177.0
2015-05-26,Chennai,113.78,149.38873924268503,6.1,15.58,17.15,52.12,2.805,12.79,40.91,2.120332582340951,4.2,1.1976322173702088,235.0
2015-05-27,Chennai,119.68,149.38873924268503,9.6,16.33,19.94,56.9,2.805,11.4,43.83,5.37,4.15,1.1976322173702088,277.0
2015-05-28,Chennai,105.59,149.38873924268503,14.0,20.24,23.78,53.36,2.805,11.34,52.84,2.7,3.99,1.1976322173702088,221.0
2015-05-29,Chennai,100.5,149.38873924268503,19.0,21.32,26.22,57.94893371757925,1.45,10.99,44.51,2.120332582340951,7.402405953357552,1.1976322173702088,204.0
2015-05-30,Chennai,102.97,149.38873924268503,24.07,25.74,35.87,52.25,2.12,9.7,52.73,2.120332582340951,17.696014883393882,1.1976322173702088,206.0
2015-05-31,Chennai,127.46,149.38873924268503,18.69,29.99,27.0,55.9,1.43,11.03,48.19,2.120332582340951,17.696014883393882,1.1976322173702088,211.0
2015-06-01,Chennai,129.49,149.38873924268503,4.23,14.97,15.73,53.25,1.56,11.45,46.7,2.120332582340951,0.11,1.1976322173702088,216.0
2015-06-02,Chennai,100.13,149.38873924268503,4.48,14.35,14.84,54.95,2.51,9.62,47.98,2.120332582340951,7.402405953357552,1.1976322173702088,220.0
2015-06-03,Chennai,108.88,149.38873924268503,5.25,16.12,17.11,57.94893371757925,1.44,10.79,50.59,2.120332582340951,7.402405953357552,1.1976322173702088,203.0
2015-06-04,Chennai,111.48,149.38873924268503,4.69,15.66,16.38,57.94893371757925,1.51,10.8,42.62,2.120332582340951,7.402405953357552,1.1976322173702088,207.0
2015-06-05,Chennai,73.81,149.38873924268503,9.21,16.64,18.28,53.98,1.48,11.32,40.96,0.13,1.71,1.1976322173702088,200.0
2015-06-06,Chennai,60.15,149.38873924268503,4.59,15.47,16.48,55.75,1.53,9.55,46.33,2.120332582340951,2.53,1.1976322173702088,125.0
2015-06-07,Chennai,61.59,149.38873924268503,4.51,15.4,16.38,52.11,2.02,10.2,46.1,0.09,2.1,1.1976322173702088,150.0
2015-06-08,Chennai,64.94,149.38873924268503,4.86,15.86,16.71,53.63,1.57,11.71,43.28,5.7650000000000015,17.696014883393882,1.1976322173702088,119.0
2015-06-09,Chennai,61.26,149.38873924268503,4.94,15.26,15.78,50.27,1.85,14.35,44.62,1.4,1.39,1.1976322173702088,121.0
2015-06-10,Chennai,58.49,149.38873924268503,4.21,15.22,16.17,57.02,2.68,11.19,49.07,2.120332582340951,1.39,1.1976322173702088,144.0
2015-06-11,Chennai,58.84,149.38873924268503,6.18,15.13,17.09,54.34,1.87,7.89,50.75,2.120332582340951,1.56,1.1976322173702088,117.0
2015-06-12,Chennai,60.75,149.38873924268503,5.64,15.08,16.42,52.24,1.88,9.5,43.42,2.120332582340951,7.402405953357552,1.1976322173702088,121.0
2015-06-13,Chennai,58.12,149.38873924268503,5.17,15.31,16.68,57.06,1.9,9.94,45.84,2.120332582340951,7.402405953357552,1.1976322173702088,118.0
2015-06-14,Chennai,58.33,149.38873924268503,4.06,15.4,16.56,57.11,1.89,9.48,46.63,2.120332582340951,17.696014883393882,1.1976322173702088,117.0
2015-06-15,Chennai,59.87,149.38873924268503,5.29,14.98,17.13,52.87,2.73,8.94,37.5,2.120332582340951,17.696014883393882,1.1976322173702088,165.0
